Name,No Race,Native American (self reported),East Asian,African or Af-Am Self Reported,Hispanic,White Self Reported,Other Undefined Race
Keithien,1,0,0,0,0,0,0
Maneeratana,0,0,1,0,0,0,0
Lucca,0,0,0,0,1,1,0
Kharll Sykcer,1,0,0,0,0,0,0
Haylan,1,0,0,0,0,0,0
Ary,2,0,0,0,0,0,0
Zhiwei,1,0,0,0,0,0,0
Millen,1,0,0,0,0,0,0
Michelc,1,0,0,0,0,0,0
Dasleinys,1,0,0,0,0,0,0
Chongrim,0,0,1,0,0,0,0
Ara,2,0,0,1,0,3,0
Bahadoorsingh,0,0,0,0,0,0,1
Charlelayne,0,0,0,1,0,0,0
Tiezayah,1,0,0,0,0,0,0
Joreather,0,0,0,1,0,0,0
Cynethress,0,0,0,0,0,0,1
Kadien,1,0,0,0,0,0,0
Gryndill,1,0,0,0,0,0,0
Y Duen,1,0,0,0,0,0,0
Daceion,0,0,0,1,0,0,0
Burnice,0,0,0,1,0,0,0
Sivmany,1,0,0,0,0,0,0
Chombine,1,0,0,0,0,0,0
Julnalson,1,0,0,0,0,0,0
Yubmila,0,0,0,0,1,0,0
Dee'Quavious,1,0,0,0,0,0,0
Zulge,0,0,0,0,1,0,0
Saron,2,0,1,1,0,0,0
Jilaunei,0,0,0,1,0,0,0
Shawnahan,1,0,0,0,0,0,0
Kery,1,0,0,0,0,0,0
Summmer,1,0,0,0,0,0,0
Khaulla,1,0,0,0,0,0,0
Jem,1,0,0,0,0,0,0
Lofo,1,0,0,0,0,0,0
Mundedrick,1,0,0,0,0,0,0
Gyea,1,0,0,0,0,0,0
Jaddey,1,0,0,0,0,0,0
Basso,0,0,0,1,0,0,0
Whitley,1,0,0,0,0,2,0
Daily,1,0,0,0,2,0,0
Eliabdi,1,0,0,0,0,0,0
Peryuhnnah,0,0,0,1,0,0,0
Dept,0,0,1,0,0,0,0
Recou,0,0,0,1,0,0,0
Yanisy,1,0,0,0,0,0,0
Kevareous,1,0,0,0,0,0,0
Enivert,1,0,0,0,0,0,0
Yanadelis,1,0,0,0,0,0,0
Tinelle,1,0,0,0,0,0,0
Franchi,1,0,0,0,0,0,0
Nerva,0,0,0,0,1,0,0
Spragan,1,0,0,0,0,0,0
Loquade,1,0,0,0,0,0,0
Taniela,1,0,0,0,0,0,0
Dorwen,1,0,0,0,0,0,0
Niaoni,1,0,0,0,0,0,0
Orentha,0,0,0,1,0,0,0
Currin,0,0,0,0,0,1,0
Najiia,1,0,0,0,0,0,0
Farzand,0,0,0,0,0,0,1
Marley,5,0,0,0,0,5,1
Yuny,1,0,0,0,0,0,0
Javelle,0,0,0,1,0,0,0
Sheny-Ya,1,0,0,0,0,0,0
Niko,5,0,0,1,0,1,0
Jayleigha,1,0,0,0,0,0,0
Dejiviaus,0,0,0,0,0,0,1
Pauldeen,0,0,0,1,0,0,0
Danilena,1,0,0,0,0,0,0
Chaet,0,0,0,0,0,0,1
Kanesheaira,1,0,0,0,0,0,0
Yeneice,1,0,0,0,0,0,0
Chaer,1,0,0,0,0,0,0
Yung,1,0,0,0,0,0,0
Markenly,1,0,0,0,0,0,0
Pladice,1,0,0,0,0,0,0
Philiips,1,0,0,0,0,0,0
Yu-Seon,0,0,1,0,0,0,0
Shovrya,1,0,0,0,0,0,0
Jhendrie,1,0,0,0,0,0,0
Aquilles,0,0,0,0,1,0,0
Cabbil,0,0,0,1,0,0,0
Shron,1,0,0,0,0,0,0
Rasheemal,1,0,0,0,0,0,0
Blalce,0,0,0,0,0,1,0
Dar'Ya,1,0,0,0,0,0,0
Arreante,1,0,0,0,0,0,0
Tyhyme,1,0,0,0,0,0,0
Da'Montay,0,0,0,1,0,0,0
Wednige,0,0,0,1,0,0,0
Guerhomas,0,0,0,1,0,0,0
Hi'Ileikonalanikaui,1,0,0,0,0,0,0
T'Shawn,0,0,0,1,0,0,0
Briaughna,0,0,0,1,0,0,0
Yasmanly,1,0,0,0,0,0,0
Masliana,1,0,0,0,0,0,0
Hazael,2,0,0,0,1,0,0
Dady,2,0,0,1,0,0,0
Pimala,1,0,0,0,0,0,0
Janhai,1,0,0,0,0,0,0
Z,2,0,0,0,0,0,0
Bertude,1,0,0,1,0,0,0
Kayson,0,0,0,1,0,0,0
Golden,1,0,0,2,0,0,0
Rayor,1,0,0,0,0,0,0
Tim'Monica,1,0,0,0,0,0,0
Jabre,0,0,0,1,0,0,0
Yanadis,1,0,0,0,0,0,0
Chadelyne,1,0,0,0,0,0,0
Rudell,1,0,0,0,0,0,0
Avry-Ann,1,0,0,0,0,0,0
Mikennly,1,0,0,0,0,0,0
Noretcha,0,0,0,0,0,0,1
Adelacia,0,0,0,0,1,0,0
Shilpaben,0,1,0,0,0,0,0
Wadsonn,1,0,0,0,0,0,0
Westor,1,0,0,0,0,0,0
Naribet,1,0,0,0,0,0,0
Leverne,1,0,0,2,0,0,0
Vonte,2,0,0,0,0,0,0
Nemi,0,0,0,0,1,0,0
Souveny,0,0,0,1,0,0,0
Kanorie,0,0,0,1,0,0,0
Guddi,1,0,0,0,0,0,0
Pooruaja,1,0,0,0,0,0,0
Keced,0,0,0,1,0,0,0
Kailas,1,0,0,0,0,0,0
Mayes,1,0,0,0,0,0,0
Lakadrine,0,0,0,1,0,0,0
Deris,1,0,0,0,0,0,0
Buntin,1,0,0,0,0,0,0
Le Quayvaious,0,0,0,1,0,0,0
Bijaya,1,0,0,0,0,0,0
Villaney,0,0,0,0,1,0,0
Jonalson,1,0,0,0,0,0,0
Kanindia,0,0,0,1,0,0,0
Wan Chin,1,0,0,0,0,0,0
Doumbia,1,0,0,0,0,0,0
Yulimir,0,0,0,0,1,0,0
Hansie,1,0,0,0,0,0,0
H Lanh,0,0,1,0,0,0,0
Andrel,1,0,0,0,0,0,0
Deagre,0,0,0,1,0,0,0
Paget,1,0,0,0,0,0,0
Rodeley,1,0,0,0,0,0,0
Raluga,0,0,0,0,0,0,1
Sharinsky,0,0,0,1,0,0,0
Agar,0,0,0,0,1,0,0
Chin Chieh,1,0,0,0,0,0,0
Z'Kirriah,1,0,0,0,0,0,0
Harpstell,1,0,0,0,0,0,0
Darlemiri,1,0,0,0,0,0,0
Zacairy,0,0,0,0,1,0,0
Shaydis,0,0,0,1,0,0,0
Zwynda,1,0,0,0,0,0,0
Ferlanda,0,0,0,1,0,0,0
Leivina,0,0,0,0,0,0,1
Daymali,1,0,0,0,0,0,0
Yubisleine,1,0,0,0,0,0,0
Tehan,0,0,0,1,0,0,0
Nukya,1,0,0,0,0,0,0
Marjoriel,1,0,0,0,0,0,0
Rashon,3,0,0,1,0,0,0
Janeiby,1,0,0,0,0,0,0
Tre'Naris,0,0,0,1,0,0,0
Joadelys,1,0,0,0,0,0,0
Timilehin,0,0,0,0,0,0,1
Lemiria,1,0,0,0,0,0,0
Maruts,1,0,0,0,0,0,0
Kanokwan,1,0,0,0,0,0,0
Yu-Ming,1,0,0,0,0,0,0
Fafa,1,0,0,0,0,0,0
Edllette,0,0,0,1,0,0,0
Kendral,1,0,0,0,0,0,0
Nathaldy,0,0,0,0,1,0,0
Laterian,0,0,0,1,0,0,0
Xolani,0,0,0,1,0,0,0
Ahhanae,1,0,0,0,0,0,0
Briseycia,0,0,0,0,1,0,0
Suwan,0,0,0,0,0,1,0
Lihui,1,0,0,0,0,0,0
Jurmani,1,0,0,0,0,0,0
Brence,0,0,0,0,0,0,1
Harvinder,1,0,0,0,0,0,0
Be'Shard,0,0,0,1,0,0,0
Amarri,0,0,0,1,0,0,0
Rabriele,0,0,0,1,0,0,0
Obeneson,0,0,0,1,0,0,0
Grechille,0,0,1,0,0,0,0
Jniah,1,0,0,0,0,0,0
K'Toney,1,0,0,0,0,0,0
Rongrong,1,0,0,0,0,0,0
Imperiale,1,0,0,0,0,0,0
Waverley,1,0,0,0,0,0,0
Martenek,1,0,0,0,0,0,0
Yuin-Ying,1,0,0,0,0,0,0
Libetty,0,0,0,0,1,0,0
Keaelia,1,0,0,0,0,0,0
Ehimemen,1,0,0,0,0,0,0
Yireidys,0,0,0,0,1,0,0
Denaejah,1,0,0,0,0,0,0
Plum,1,0,0,0,0,0,0
Rachi,1,0,0,0,0,0,0
Ivon,5,0,0,0,2,0,1
Juvangie,1,0,0,0,0,0,0
Yaury,0,0,0,0,1,0,0
Acelet,1,0,0,0,0,0,0
Brieyon,0,0,0,1,0,0,0
Charmiedia,0,0,0,1,0,0,0
Delueckio,1,0,0,0,0,0,0
Evian,1,0,0,0,0,0,0
Reguerson,0,0,0,1,0,0,0
Garjae,1,0,0,0,0,0,0
Aalondrah,1,0,0,0,0,0,0
Kayler,0,0,0,0,0,0,1
Peaesanne,0,0,0,1,0,0,0
Mikevion,1,0,0,0,0,0,0
Anisleydes,1,0,0,0,0,0,0
Phoung,2,0,0,0,0,0,0
Clarel,0,0,0,1,0,0,0
La'Chantyne,1,0,0,0,0,0,0
Zymrite,1,0,0,0,0,0,0
Sankarine,1,0,0,0,0,0,0
Nagulasingaratnam,0,0,1,0,0,0,0
Rydinn,1,0,0,0,0,0,0
Dankevous,0,0,0,1,0,0,0
Meima,0,0,0,1,0,0,0
Zacrary,1,0,0,0,0,0,0
Zhenhuan,0,0,1,0,0,0,0
Ramazani,1,0,0,0,0,0,0
Hua Jiang,1,0,0,0,0,0,0
Lequize,0,0,0,1,0,0,0
Adisneysis,1,0,0,0,0,0,0
Helsias,1,0,0,0,0,0,0
Mailin,5,0,0,0,0,0,0
Oluwatosin,2,0,0,0,0,0,0
Yenzi,0,0,0,0,1,0,0
Daenecia,1,0,0,0,0,0,0
Antwanne,1,0,0,0,0,0,0
Ghyher,0,0,0,1,0,0,0
Soubeir,0,1,0,0,0,0,0
O T,0,0,0,1,0,0,0
Sotiriky,0,0,0,0,0,1,0
Dorlouis,0,0,0,0,0,0,1
Karlors,0,0,0,1,0,0,0
Shahw,1,0,0,0,0,0,0
Scout,1,0,0,0,0,0,0
Bolasi,0,0,0,1,0,0,0
Saintameke,1,0,0,0,0,0,0
Hongzhi,0,0,1,0,0,0,0
Jamoni,0,0,0,1,0,0,0
Kwazee,1,0,0,0,0,0,0
Jamone,1,0,0,0,0,0,0
Umber,1,0,0,0,0,0,0
Shizhen,1,0,0,0,0,0,0
Hisriel,0,0,0,0,1,0,0
Fleurider,1,0,0,0,0,0,0
Ju Young,1,0,0,0,0,0,0
Yuniali,1,0,0,0,0,0,0
Avijyon,1,0,0,0,0,0,0
Sanichaya,1,0,0,0,0,0,0
Xungang,1,0,0,0,0,0,0
Torfreda,1,0,0,0,0,0,0
Joycla,1,0,0,0,0,0,0
Altaneca,1,0,0,0,0,0,0
Akhagboye,1,0,0,0,0,0,0
Lucyndra,0,0,0,1,0,0,0
Flanery,1,0,0,0,0,0,0
Inozet,0,0,0,1,0,0,0
Aimet,1,0,0,0,1,0,0
Siyuan,1,0,0,0,0,0,0
Yovanny,1,0,0,0,3,0,0
Dae'Chan,1,0,0,0,0,0,0
Tre'Shawna,0,0,0,1,0,0,0
Huriyyal,1,0,0,0,0,0,0
Tahkir,0,0,0,1,0,0,0
Zwayre,1,0,0,0,0,0,0
Mykaria,1,0,0,0,0,0,0
Anani,1,0,0,0,0,0,0
Bronterick,1,0,0,0,0,0,0
Schneyder,1,0,0,0,0,0,0
Heliani De Fa,1,0,0,0,0,0,0
Sarahcie,1,0,0,0,0,0,0
Masabo,0,0,0,1,0,0,0
Sophanath,0,0,1,0,0,0,0
Hadher,1,0,0,0,0,0,0
Schnaisaze,1,0,0,0,0,0,0
Deyvanshi,1,0,0,0,0,0,0
Ianis,1,0,0,0,0,0,0
Milleanor,1,0,0,0,0,0,0
Yungksor,1,0,0,0,0,0,0
Yerislen,0,0,0,0,1,0,0
Chigozirim,1,0,0,0,0,0,0
Travarisi,1,0,0,0,0,0,0
Dilsan,1,0,0,0,0,0,0
Kortiney,0,0,0,1,0,0,0
Danmert,1,0,0,0,0,0,0
Shamek,1,0,0,0,0,0,0
Iliuva,0,0,0,0,1,0,0
Javatis,1,0,0,0,0,0,0
Xaire,0,0,0,1,0,0,0
Visa,1,0,0,0,0,0,0
Novell,1,0,0,0,0,0,0
Lanel,1,0,0,0,0,0,0
Jukket,1,0,0,0,0,0,0
Surace,1,0,0,0,0,0,0
Maydalina,1,0,0,0,0,0,0
Kendly,1,0,0,0,0,0,0
Orlanda,1,0,0,0,0,0,0
Dieulin,1,0,0,0,0,0,0
Loisel,1,0,0,0,0,0,0
Roi,1,0,0,0,0,0,1
Robertus,0,0,0,0,0,1,0
Daijonia,1,0,0,0,0,0,0
Bray,0,0,0,0,1,0,0
Luixanet,1,0,0,0,0,0,0
Gritza,1,0,0,0,0,0,0
Bee,4,0,0,0,0,1,0
Iracile,1,0,0,0,0,0,0
Ranjil,1,0,0,0,0,0,0
Bearne,1,0,0,0,0,0,0
Dwianna,0,0,0,1,0,0,0
Barthul,1,0,0,0,0,0,0
Fabhidjha,1,0,0,0,0,0,0
Yusnaimi,1,0,0,0,0,0,0
Padmashwarie,1,0,0,0,0,0,0
Lueng,0,0,1,0,0,0,0
Areil,0,0,0,1,0,0,0
Jahouda,0,0,0,1,0,0,0
Khamilea,1,0,0,0,0,0,0
Kesonga,1,0,0,0,0,0,0
Nodilus,1,0,0,0,0,0,0
Kolali,1,0,0,0,0,0,0
Woodrimley,1,0,0,0,0,0,0
Hughgeorge,1,0,0,0,0,0,0
Misvel,1,0,0,0,0,0,0
Alexdioslan,0,0,0,0,1,0,0
Jeong,2,0,4,0,0,0,0
Euris,0,0,0,0,1,0,0
Dannye,1,0,0,0,0,0,0
Kegan,1,0,0,0,0,2,0
Danetrem,0,0,0,1,0,0,0
My'Eshyah,1,0,0,0,0,0,0
Kemos,1,0,0,0,0,0,0
Ildebran,0,0,0,0,1,0,0
Aby,1,0,0,0,0,0,0
Yeiman,1,0,0,0,0,0,0
Cammica,1,0,0,0,0,0,0
Karifala,1,0,0,0,0,0,0
Vilsan,1,0,0,0,0,0,0
Yusele,1,0,0,0,0,0,0
Nuntuchporn,0,0,1,0,0,0,0
Levon'Te,0,0,0,1,0,0,0
Antonnatt,1,0,0,0,0,0,0
Yusell,1,0,0,0,0,0,0
Jovon,2,0,0,0,0,0,1
Shemar,9,0,0,3,0,0,0
Chinetlta,0,0,0,1,0,0,0
Rogidis,0,0,0,0,1,0,0
Plocerfina,1,0,0,0,0,0,0
Valdez-Guido,1,0,0,0,0,0,0
Leiker,1,0,0,0,0,0,0
Harinlanchana,1,0,0,0,0,0,0
Redys,0,0,0,0,1,0,0
Prinnecasse,0,0,0,1,0,0,0
Manicka,1,0,0,0,0,0,0
Mejijas,1,0,0,0,0,0,0
Soutchay,0,0,1,0,0,0,0
Sherredric,1,0,0,0,0,0,0
Meskhenent,1,0,0,0,0,0,0
Marlone,1,0,0,0,0,0,0
Jaeani,1,0,0,0,0,0,0
Jovahnn,1,0,0,0,0,0,0
Mearran,1,0,0,0,0,0,0
Ternace,1,0,0,0,0,0,0
Breyzinski,1,0,0,0,0,0,0
Yeinariz,1,0,0,0,0,0,0
Jaeane,1,0,0,0,0,0,0
Duperier,1,0,0,0,0,0,0
Sainesilex,1,0,0,0,0,0,0
Toninet,0,0,0,1,0,0,0
Mahamady,1,0,0,0,0,0,0
MacKerson,1,0,0,0,0,0,0
Lawren,1,0,0,1,1,0,0
Sairane,1,0,0,0,0,0,0
Edi,1,0,0,0,0,1,0
Zikeus,1,0,0,0,0,0,0
Widnier,1,0,0,0,0,0,0
Retima,1,0,0,0,0,0,0
Bader,1,0,0,0,0,0,0
Johndell,1,0,0,0,0,0,0
Letchka,0,0,0,1,0,0,0
Edy,2,0,0,0,0,0,1
Geisy,2,0,0,0,0,0,0
Yi Chieh,0,0,0,0,0,0,1
Dipkala,1,0,0,0,0,0,0
Ngo,0,1,1,0,0,0,0
Kissoondeo,0,0,1,0,0,0,0
Ngi,1,0,0,0,0,0,0
Riylie,1,0,0,0,0,0,0
Cherished,1,0,0,0,0,0,0
Changqing,1,0,0,0,0,0,0
Dioshanada,0,0,0,1,0,0,0
Tuet-Mai,0,0,1,0,0,0,0
Aismel,0,0,0,0,1,0,0
Sunittra,1,0,0,0,0,0,0
Khanlyn,0,0,0,0,0,1,0
Delmaja,1,0,0,0,0,0,0
Laterrian,1,0,0,0,0,0,0
Sahba,1,0,0,0,0,0,0
Shahyid,1,0,0,0,0,0,0
Esraah,1,0,0,0,0,0,0
Chanlya,1,0,0,0,0,0,0
Vondale,1,0,0,0,0,0,0
Yireima,0,0,0,0,1,0,0
Larissener,0,0,0,1,0,0,0
Kamu,1,0,0,0,0,0,0
Jaden-Ati'Rah,1,0,0,0,0,0,0
Manay,0,0,0,1,0,0,0
Shu,4,0,2,0,0,0,1
Marla-Sidney,1,0,0,0,0,0,0
Manar,1,0,0,0,0,2,0
Shy,1,0,0,0,0,0,1
Yankiel,3,0,0,0,1,0,0
Phattara,0,0,1,0,0,0,0
Khurshida,0,0,1,0,0,0,0
G'Chera,1,0,0,0,0,0,0
Raydel,7,0,0,0,2,0,0
Kasean,1,0,0,0,0,0,0
Shi,2,0,1,0,0,0,0
Gyvengson,1,0,0,0,0,0,0
Mariaisys,1,0,0,0,0,0,0
Naqundra,1,0,0,0,0,0,0
Qu'Tra,1,0,0,0,0,0,0
Carrigan,0,0,0,1,0,0,0
Durobert,0,0,0,1,0,0,0
Burgos,1,0,0,0,0,0,0
Aseneida,0,0,0,0,1,0,0
Wencesiado,1,0,0,0,0,0,0
Lamase,0,0,0,0,0,0,1
Leidimys,0,0,0,0,1,0,0
Nancy-Antonette,1,0,0,0,0,0,0
Jerrodoemie,1,0,0,0,0,0,0
Xhumaje,1,0,0,0,0,0,0
Yamiled,2,0,0,0,0,0,0
Davarcus,0,0,0,1,0,0,0
Mileykis,1,0,0,0,0,0,0
Molly-Anne,0,0,0,0,0,1,0
Mitz-Rael,0,0,0,1,0,0,0
Nourchene,0,0,0,0,0,1,0
Kerien,0,0,0,0,1,0,0
Reyniul,0,0,0,0,1,0,0
Soonrya,0,0,1,0,0,0,0
Gurjit,0,0,0,0,0,0,1
Skakema,0,0,0,1,0,0,0
Kataeven,1,0,0,0,0,0,0
Vanzie,0,0,0,1,0,0,0
Kishon,1,0,0,0,0,0,0
Eleyyah,1,0,0,0,0,0,0
Yorilda,1,0,0,0,0,0,0
Edweene,0,0,0,1,0,0,0
Lui,2,0,0,0,0,0,0
Rimala,0,0,1,0,0,0,0
Luk,1,0,0,0,0,0,0
Donterist,1,0,0,0,0,0,0
Keo,1,0,0,0,0,0,0
Dohoe,0,0,0,1,0,0,0
Andamlake,1,0,0,0,0,0,0
Layne,3,0,0,0,0,1,0
Kee,1,0,0,0,0,0,0
Yudiscelis,0,0,0,0,1,0,0
Hononan,1,0,0,0,0,0,0
Davidh,1,0,0,0,0,0,0
Desairo,1,0,0,0,0,0,0
Txuezong,1,0,0,0,0,0,0
Renel,1,0,0,1,0,0,0
Yismarleen,1,0,0,0,0,0,0
Siye,0,0,0,1,0,0,0
Chandranarin,0,0,0,0,0,0,1
Kes,1,0,0,0,0,0,0
Patrell,0,0,0,1,0,0,0
Willjames,0,0,0,1,0,0,0
Zaidelys,1,0,0,0,0,0,0
G,1,0,0,0,0,1,1
Euliglide,1,0,0,0,0,0,0
Nayrovys,0,0,0,0,1,0,0
Young Jin,1,0,0,0,0,0,0
Abbishaa,1,0,0,0,0,0,0
Demiah,1,0,0,0,0,0,0
Dwavonte,0,0,0,0,0,0,1
Nouanedeng,0,0,1,0,0,0,0
Bo'Dayjah,0,0,0,1,0,0,0
Mesmite,1,0,0,0,0,0,0
Xihua,0,0,1,0,0,0,0
Mirschel,1,0,0,0,0,0,0
Zjya,1,0,0,0,0,0,0
Daishon,1,0,0,0,0,0,0
Hildiane,1,0,0,0,0,0,0
Tarez,1,0,0,0,0,0,0
Aldrouine,1,0,0,0,0,0,0
Dawarai,1,0,0,0,0,0,0
Gessel,1,0,0,0,0,0,0
Shanalia,1,0,0,0,0,0,0
Pede,1,0,0,0,0,0,0
Takaya,0,0,0,1,0,0,0
Maksrmilian,0,0,0,0,0,1,0
Shardaysia,1,0,0,0,0,0,0
Raysean,1,0,0,1,0,0,0
Jabravn,0,0,0,1,0,0,0
Reglas,0,0,0,0,1,0,0
Adrianjason,0,0,1,0,0,0,0
Eutilyn,1,0,0,0,0,0,0
Haiskel,0,0,0,0,1,0,0
Dinarcelia,1,0,0,0,0,0,0
Saurya,1,0,0,0,0,0,0
Yau,1,0,0,0,0,0,0
Latrio,1,0,0,0,0,0,0
Similien,0,0,0,1,0,0,0
Lashawnti,1,0,0,0,0,0,0
Erncie,1,0,0,0,0,0,0
Min-Chen,0,0,1,0,0,0,0
Yan,28,0,8,0,0,1,2
Metgeline,1,0,0,0,0,0,0
Claritssa,0,0,0,0,1,0,0
Alsamane,0,0,0,1,0,0,0
Nyanh,1,0,0,0,0,0,0
Lonique,1,0,0,0,0,0,0
Urloide,1,0,0,0,0,0,0
Gusline,1,0,0,0,0,0,0
Sihee,1,0,0,0,0,0,0
Yunicy,1,0,0,0,0,0,0
Leedary,1,0,0,0,0,0,0
Ravid,1,0,0,0,0,0,0
Rosebeline,0,0,0,1,0,0,0
Shantavoia,0,0,0,1,0,0,0
Deashaquie,1,0,0,0,0,0,0
Ravin,5,0,0,1,0,0,0
Hugaud,1,0,0,0,0,0,0
Julia-Faith,1,0,0,0,0,0,0
Usnider,1,0,0,0,0,0,0
Khamprasong,0,0,1,0,0,0,0
Durley,1,0,0,0,1,0,0
Rapipen,1,0,0,0,0,0,0
Dillshad,1,0,0,0,0,0,0
Yichang,1,0,0,0,0,0,0
Miley,1,0,0,0,1,0,0
Markenzie,1,0,0,0,0,0,0
Marlgn,1,0,0,0,0,0,0
Daliborkc,0,0,0,0,0,1,0
Nichoali,0,0,0,0,0,1,0
Bach-Uyen,0,0,1,0,0,0,0
Kensdiyane,1,0,0,0,0,0,0
Bounpasert,1,0,0,0,0,0,0
Daavan,1,0,0,0,0,0,0
Lytwanna,1,0,0,0,0,0,0
Yakyshia,1,0,0,0,0,0,0
Piacido,0,0,0,0,0,0,1
Desmione,1,0,0,0,0,0,0
Jahshima,0,0,0,1,0,0,0
Ohiaeddin,1,0,0,0,0,0,0
Q'Vontrae,1,0,0,0,0,0,0
Kornugue,1,0,0,0,0,0,0
Wiliau,1,0,0,0,0,0,0
Nima,2,0,0,0,0,2,0
Marculay,1,0,0,0,0,0,0
Solsa,1,0,0,0,0,0,0
Mounark,1,0,0,0,0,0,0
Tytitian,1,0,0,0,0,0,0
Deseiria,1,0,0,0,0,0,0
Plecadis,1,0,0,0,0,0,0
Do,2,0,2,0,0,0,0
Tieodorita,0,0,0,0,1,0,0
Allwen,0,0,0,0,0,0,1
Wokemia,1,0,0,0,0,0,0
Verquashia,0,0,0,1,0,0,0
Domirick,0,0,0,0,0,0,1
Himadri,1,0,0,0,0,0,0
De,3,0,0,0,0,0,0
Da,8,0,0,0,0,0,1
Onsembe,1,0,0,0,0,0,0
Michhia,1,0,0,0,0,0,0
Octavils,1,0,0,0,0,0,0
Momo,0,0,1,0,0,1,0
Zhaterrica,1,0,0,0,0,0,0
Ayslemis,1,0,0,0,0,0,0
Daphnide,2,0,0,0,0,0,0
H'Pun,1,0,0,0,0,0,0
Rugby,0,0,0,0,1,0,0
Lousinice,0,0,0,1,0,0,0
Byeongoh,0,0,1,0,0,0,0
Yolayka,1,0,0,0,0,0,0
Siddalah,0,0,1,0,0,0,0
Manudat,0,0,0,0,0,0,1
Ilkija,0,0,0,1,0,0,0
Chzjzan,0,0,1,0,0,0,0
Garmeria,1,0,0,0,0,0,0
Johaan,1,0,0,0,0,0,0
Gonzalez,2,0,1,0,0,0,0
Harjinder,2,0,0,0,0,0,0
Naksa,1,0,0,0,0,0,0
Frankie,37,0,0,8,4,2,0
Euneer,0,0,0,1,0,0,0
Chellagurkhi,1,0,0,0,0,0,0
Neihsmy,1,0,0,0,0,0,0
Alyssa-Monet,1,0,0,0,0,0,0
Stefawn,1,0,0,0,0,0,0
Adugna,1,0,0,0,0,0,0
Mien Mien,1,0,0,0,0,0,0
Jeherome,0,0,0,1,0,0,0
Trekhima,1,0,0,0,0,0,0
Onelton,1,0,0,0,0,0,0
Ranary,1,0,0,0,0,0,0
Raghunathreddy,1,0,0,0,0,0,0
O'Marshall,1,0,0,0,0,0,0
Barra,1,0,0,0,0,0,0
Naunell,1,0,0,0,0,0,0
Theophane,0,0,0,1,0,0,0
Test,0,0,0,0,1,0,0
Keny,2,0,0,0,2,0,0
Alele,1,0,0,0,0,0,0
Alvion,1,0,0,0,0,0,0
Alderik,1,0,0,0,0,0,0
Yaises,1,0,0,0,0,0,0
Anqiline,0,0,0,1,0,0,0
Pongpitayanun,0,0,1,0,0,0,0
Francent,1,0,0,0,0,0,0
Ritchel,1,0,0,0,0,0,0
Antaniqa,0,0,0,1,0,0,0
Kelechi,4,0,0,0,0,0,0
Plaisimene,1,0,0,0,0,0,0
Wu,4,0,1,0,0,0,0
Averriel,1,0,0,0,0,0,0
Yjie,0,0,0,1,0,0,0
Magleni,0,0,0,0,1,0,0
Amik,1,0,0,0,0,0,0
Satine,1,0,0,0,0,0,0
Viltorino,0,0,0,0,1,0,0
Jeniesia,1,0,0,0,0,0,0
Carleesiya,0,0,0,1,0,0,0
Lidiurka,1,0,0,0,0,0,0
Dao Qun,0,0,1,0,0,0,0
Casyova,1,0,0,0,0,0,0
Ty'Sayana,1,0,0,0,0,0,0
Zamlin,1,0,0,0,0,0,0
Jyotsunaben,0,0,1,0,0,0,0
Sovannara,0,0,0,0,0,0,1
Alanie,2,0,0,0,0,0,0
Janicet,0,0,0,0,1,0,0
Olubmi,1,0,0,0,0,0,0
Ardell,0,0,0,1,0,0,0
Thulasi,1,0,0,0,0,0,0
Jeanaoh,1,0,0,0,0,0,0
Natahy,0,0,0,1,0,0,0
Arsala,1,0,0,0,0,0,0
Shinaidine,1,0,0,0,0,0,0
Yuly,5,0,0,0,3,0,0
Yandy,5,0,0,0,2,0,0
D'Nellia,1,0,0,0,0,0,0
Tasean,1,0,0,0,0,0,0
Patronne,0,0,0,1,0,0,0
Devki,0,0,0,0,0,0,1
Ayotunde,1,0,0,0,0,0,0
Deyshanique,1,0,0,0,0,0,0
MacKatye,0,0,0,1,0,0,0
Ediath,0,0,0,1,0,0,0
Beth-Michelle,1,0,0,0,0,0,0
Yvesbenson,1,0,0,0,0,0,0
Rosniel,1,0,0,0,0,0,0
Yanda,1,0,0,0,0,0,0
Jesurajan,1,0,0,0,0,0,0
Pereesha,0,0,0,1,0,0,0
Mukkavalli,1,0,0,0,0,0,0
Roodtherry,0,0,0,1,0,0,0
MacCeine,0,0,0,1,0,0,0
Jahmannel,1,0,0,0,0,0,0
Grenesis,1,0,0,0,0,0,0
Irajara,0,0,0,0,0,0,1
Ciles,1,0,0,0,0,0,0
Sanuwsi,0,0,0,1,0,0,0
Deavrius,1,0,0,0,0,0,0
Roubie,1,0,0,0,0,0,0
Ofeljia,1,0,0,0,0,0,0
Ray'Neshia,1,0,0,0,0,0,0
Selentha,1,0,0,0,0,0,0
Hamenyimana,1,0,0,0,0,0,0
Dy'Quavon,1,0,0,0,0,0,0
Fredana,1,0,0,0,0,0,0
Chuxeng,1,0,0,0,0,0,0
Malautie,0,0,1,0,0,0,0
Yahyli,1,0,0,0,0,0,0
Dallie-Angeliz,1,0,0,0,0,0,0
Nexhad,0,0,0,0,0,1,0
Kohsun,1,0,0,0,0,0,0
Kenneriah,0,0,0,1,0,0,0
Jacquan,1,0,0,0,0,0,0
Timothy-Brian,1,0,0,0,0,0,0
Lourse,0,0,0,0,0,0,1
Natelys,1,0,0,0,0,0,0
Jigh,1,0,0,0,0,0,0
